11,1586416228,bisiaKA,"Assolutamente un periodo bellissimo della mia vita.
LE Ridadone, i quizzoni, i blog, le feste, il &quot;FEMO&quot; xe nato anche grazie a bisia!!  E...le polemiche, baruffe, e far paxe, le discussioni serie e quele stupidone, :D ma sopratutto le tante belle e diverse Persone conossude e che ancora adesso le xe RESTADE.
Beh..ga valso la pena SI !!
GRAZIE BISIA",2011-11-26 20:48:20,2011-11-26 20:48:20
12,100002769170191,magicamizzi,"grazie bisia di essere esistita,che tu ci creda o no,hai cambiato la mia vita.....",2011-11-26 21:03:48,2011-11-26 21:03:48
13,1627817848,anitattila,mi viene da piangere al pensiero che non c&#039;&egrave; pi&ugrave;... &egrave; stata la mia prima esperienza sul web e la  pi&ugrave; indimenticabile!,2011-11-27 00:05:05,2011-11-27 00:05:05
14,1143229104,SOLETTO1974,e stata unica la mia prima vera chat  indimenticabile .........,2011-11-27 00:23:01,2011-11-27 00:23:01
15,100002289753284,opal,"son appena tornada dalla pizza bisiaca da ciro a duino... l&#039;atmosfera non iera quella dell&#039;altra volta
nonostante musica e balli el sottofondo iera propprio triste!!
beh, un&#039;avventura comunque meravigliosa che se chiudi lassa sempre una gran tristezza, anche se gavemo un bagaglio de bei ricordi
grazie a tutti",2011-11-27 00:37:37,2011-11-27 00:37:37
16,1587213229,sabry68,"Io mi sono iscritta a Bisiacaria.com 1, o meglio la prima bisiacaria....e bisia mi ha cambiato davvero la vita...i ricordi sono tantissimi...dalle mega feste di compleanno ai mega aperitivi alle stupende Pasquette passate tutti assieme....mi ha dato la possibilit&agrave; di conoscere tante persone, che sono entrate nella mia vita...alcune sono solo passate, altre ci sono ancora,fanno parte della mia vita e continueranno a farne parte....bisia mi ha regalato mille emozioni....sorrisi, gioia, affetto, calore e anche lacrime, ma questi anni sono stati per me indimenticabili e unici e pensare che adesso accender&ograve; il pc e non potr&ograve; pi&ugrave; dire &quot;vado a fare un giro su Bisia...&quot;mi mette una tristezza incredibile....mi mancher&agrave; qualcosa di davvero unico e importante, niente e nessuno pu&ograve; e potr&agrave; sostituire questo sito a cui dico  GRAZIE...UN GRAZIE IMMENSO PER TUTTO....GRAZIE FABIO E GRAZIE A TUTTI QUELLI CHE HANNO COLLABORATO....",2011-11-27 01:02:03,2011-11-27 01:02:03
17,1428190172,Reflex71,"Grazie a bisiacaria.com 7 anni fa avevo conosciuto una splendida donna che era diventata anche mia moglie, su bisia erano nate amicizie che forse non si sarebbero mai fatte in altri modi, si sono create storie dal lieto fine., grazie di tutto per la compagnia che ci hai tenuto per molti anni, spero che in futuro ritornerai tra di noi con uno spirito piu combattivo",2011-11-27 01:15:16,2011-11-27 01:15:16
18,1534793203,Gufetto,"Un grazie infinito a Fabio e a tutto quello che insieme a chi gli ha dato una mano &egrave; riuscito a creare, un mondo virtuale che virtuale non lo &egrave; stato per niente :) le feste, gli aperitivi, le gite :) le fantastiche persone che ho conosciuto qui e che sono tuttora parte integrante della mia vita!! Un calore insomma che era proprio di Bisiacaria.com e che ricorder&ograve; per sempre con immenso affetto!! Certo, ne abbiamo parlato anche ieri sera...io spero che potremo tornare a rimettere in moto questa meravigliosa creatura :) sono un sognatore...qualche volta per&ograve; i sogni si avverano no? Grazie ancora Bisia, grazie con tutto il cuore!!",2011-11-27 02:50:39,2011-11-27 02:50:39
19,1196989121,Mistery,"Son restada sul ponte ieri sera per saludar bisia con la musica ,perche&#039; per me&#039; questo era bisia musica e allegria ringrazio tutte le persone che ho conosciuto,ringrazio Fabio e i suoi collaboratori,bisia  mi manchera&#039; molto nonostante mille volte mi sia cancellata,qui lascio un paio di pezzetti di me .Un abbraccio ",2011-11-27 08:03:04,2011-11-27 08:03:04
20,1626602415,Ubaldo eccetera...,"Bisia chiuse...e ci svegliammo tutti un p&ograve; pi&ugrave; brutti
Questa volta bisognava ripartire guardandosi allo specchio....
",2011-11-27 08:26:24,2011-11-27 08:26:24
21,1626602415,mickjagger,"Bisia chiuse...e ci svegliammo tutti un p&ograve; pi&ugrave; brutti...
Ora bisognava ripartire guardandosi allo specchio...",2011-11-27 08:28:15,2011-11-27 08:28:15
22,1356417504,orsilucille,"cara bisia, grazie per le serate passate a chiacchierare, a farmi due risate o anche a discutere. grazie per gli amici ritrovati o quelli semplicemente incontrati, per le emozioni e le riflessioni condivise. grazie soprattutto per una sera di maggio dove con una faccina sorridente mi hai portato in dono tanta tanta vita. a volte poi la nostra esistenza va cos&igrave;, le cose iniziano, finiscono o si trasformano, l&#039;importante &egrave; poter confessare alla fine di avere vissuto.... :)",2011-11-27 08:53:43,2011-11-27 08:53:43
23,100001300260451,agiato1956,ziorno.,2011-11-27 09:12:03,2011-11-27 09:12:03
24,100001300260451,agiato1956,"in pratica xe tuto igual, bravo red!",2011-11-27 09:12:51,2011-11-27 09:12:51
25,100000412483990,AMEL,"CARA bisia....
nel lontano 2004  una sera fuori da un bar me ne stavo in disparte a fumare una sigaretta quando t&#039;ho sentita nominare da un gruppeto di persone che con entusiasmo parlavano di te ..vedevo i loro visi sorridenti ..sentivo le loro battute allegre ,parlare di blog..
 ci&ograve; che capivo era che c&#039;era un qualcosa di speciale che li univa...
ERI TU!!!
fin allora io nn avevo mai usato il pc e nn avevo alcuna idea di come si potesse  fare....
Avevo carpito dei nomignoli strani da queste persone e l&#039;indomani  a casa ,pregai mia figlia di accendere il pc ed in qualche modo di cercarti nel weeb,
Trovata:) e cos&igrave; iscritta con il mio primo nick  (era una marca d&#039;orologio:)
L&igrave; ebbe inizio una bellissima avventura,conoscenze nuoVe,risate, uscite in allegra compagnia..
Insomma per me un mondo nuovo fantastico che ha continuato fin adesso,anche se gli attori di codesto film son cambiati..han cambiato nick ed a volte le amicizie si son perse nel tempo ritrovandopoi,delle nuove..........
A te,
 dico un&#039;immenso e profondo grazie ,per avermi permesso di scoprirti,,di ridere,di avermi fatto tanta compagnia nelle ore serali ed in momenti della vita in cui la tua silenziosa presenza faceva in modo di farmi sentire meno sola.
chiss&agrave; ..
spero sempre che forse..un giorno ritornerai..
GRAZIE DI CUORE!",2011-11-27 09:15:46,2011-11-27 09:15:46
26,1559437769,nerino,"mi ero iscritto grazie al mio collega e amico checcos che mi ha fatto conoscere questo sito . E da li &egrave; iniziata la mia avventura in questo sito che mi ha fatto compagnia e regalato belle amicizie e belle serate .mi ricordo ancora le feste al jeko ,alla bomba al minimax.. non si aspettava altro per fare festa!un grazie a tutto lo staff di bisia che ha contribuito a far bello questo portale . ci mancher&agrave;!",2011-11-27 09:59:25,2011-11-27 09:59:25
27,1046418208,Adriana,"beh... cossa di che no sia gi&agrave; sta dito centinaia de volte? 
X&egrave; stada una parentesi de vita che no se poder&agrave; mai dimenticar..... grazie a tutti quei che me ga soportado.
Grazie a Fabio, Federico e Gianni per gaverme dado la possibilit&agrave; de conoser el web e tutte le persone che, tramite sto portal, go conosudo, amado, odiado... tutta gente che ga fatto (e che fa ancora) parte del mio essere e della mia vita.
... se vedemo in giro! :)",2011-11-27 10:18:27,2011-11-27 10:18:27
28,1467268439,jan4rad,"solo ora scopro che qui... si chiude baracca; che dire?
G r a z i e   di cuore a chi, a suo tempo, ha messo in piedi bisiacaria.com e ci ha lavorato per molti anni.
Jan
",2011-11-27 11:16:55,2011-11-27 11:16:55
29,1003764779,amar,"...e circondati sempre delle persone che ti fanno stare bene, che ti fanno anche solo sorridere, senza pensare al giudizio degli altri... 
              
questo xe stado el principio e la filosofia che go seguido in bisia e ringrazio de cuor tutti quei che ga fatto parte con mi in questa bellissima avventura...
ciauuuuuuuuuuuuu ",2011-11-27 11:42:25,2011-11-27 11:42:25
30,1086039658,jaipur,"non mi piace per niente ecco... son stata talmente bene in bisia che adesso quasi mi girano le balle..
Grazie per tutto e speriamo di non perdere quello spirito che mandava avanti questo &quot;posto&quot; speciale e unico.",2011-11-27 12:13:49,2011-11-27 12:13:49
31,1478001799,terry07,"ciao bisia! &egrave; stata una piacevole avventura un ringraziamento a chi o coloro che l&#039;hanno ideata e realizzata un saluto a tutti i bisiacchini e non, che ne hanno fatto parte e siccome non amo gli addii un semplice arrivederci! (perch&egrave; non si sa mai......... ) smak! ",2011-11-27 12:18:38,2011-11-27 12:18:38
32,1572284250,maressa,bisia xe st&aacute; per mi un bellissimo collegamento con la &quot;Patria&quot; lontana...grasie a tutti!,2011-11-27 12:24:25,2011-11-27 12:24:25
33,1585834261,Patibolo,"ho iniziato kredo kome tutti ,per curiosit&agrave;,alla fine Bisiaccaria &egrave; divento come un amiko, kon kui parlare , qui ho konosciuto la mia attuale kompagna di vita e percio&#039; devo solo dire Grazie a Bisia : Certo ormai era diventata un abitudine andare su Bisia  anke se il tempo era diventato poko, sinceramente anke se virtuale mi manker&agrave;. un abbraccio a tutti quelli ke ho avuto il piacere di konoscere , l&#039;avventura qui &egrave; finita. ciao, Bisiaccaria rimarrai sempre nei miei rikordi. Pietro Magliocca  Sagardo",2011-11-27 12:26:30,2011-11-27 12:26:30
34,1269682708,wuolter666shk,"questo &egrave; l&#039;ultimo nick che avevo, i precedenti eran simili;
di sicuro bisia non mi ha dato molto (forse pi&ugrave; per il mio carattere che per gli altri), ma comunque di sicuro mi ha fatto compagnia in questi ultimi anni ed ha colmato i spazi morti nella giornata :)",2011-11-27 12:39:46,2011-11-27 12:39:46
35,100002322265114,..&egrave; storia..,"..Bisiacaria ormai chi lo ga vissu&#039; lo gavra&#039; dentro per sempre , come i cartoni animati e giogattoli de uqnado ierimo putei..chissa&#039; magari un giorno &quot;a volte ritornano&quot;...come tutte le robe...ciao bisia!che rasa de fetone che fasevimo!VOL FAT &amp; VOL SAVU&#039;",2011-11-27 12:53:15,2011-11-27 12:53:15
36,100000212345690,alexnightowl,"bene. ricordare &egrave; un verbo tenero e brutto allo stesso tempo. era una bella situazione, diversa dalle altre per la sua bisiachitudine ruspante, forse si &egrave; gonfiata troppo per poter resistere all&#039;inevitabile calo, una volta passato il momento della moda. gli amici rimangono nella vita reale, quel che &egrave; fatto &egrave; fatto. auguri a tutti. strano, per&ograve;, alle due ero ancora in linea e le pagine giravano. lo spettro di Bisi si aggira per il web?",2011-11-27 12:54:19,2011-11-27 12:54:19
37,100002322265114,..&egrave; storia,"..Bisiacaria ormai chi lo ga vissu&#039; lo gavra&#039; dentro per sempre , come i cartoni animati e giogattoli de quando ierimo putei..chissa&#039; magari un giorno &quot;a volte ritornano&quot;...come tutte le robe...ciao bisia!che rasa de festone che fasevimo!VOL FAT &amp; VOL SAVU&#039;",2011-11-27 12:57:10,2011-11-27 12:57:10
38,1663405281,Necrophiliac,Ciao Bisia! sicuramente molte della mie attuali amicizie le devo a te! Quoto alla stragrande le parole di Redbaron! un abbraccio a tutta la community!,2011-11-27 12:58:09,2011-11-27 12:58:09
39,1247917106,grazie,grazie per questi anni passati insieme.,2011-11-27 13:05:47,2011-11-27 13:05:47
40,1231432629,Rapace,"Ciao Bisia, ",2011-11-27 13:16:19,2011-11-27 13:16:19
41,757697445,peo1986,"Magari un giorno faranno un film: &quot;The Social Network before Facebook&quot;, con Seth Rogen nei panni di Redbaron. Grazie di tutto.",2011-11-27 13:22:12,2011-11-27 13:22:12
42,1035564009,vespa55,"Savevo che dovevi serar tut, ma des che x&egrave; capit&agrave; sul serio, son rimasto mal....Me piaseva Bisiacaria...uff...",2011-11-27 13:32:42,2011-11-27 13:32:42
43,1526307462,Fenice,Ciao bisia.....,2011-11-27 13:35:06,2011-11-27 13:35:06
44,1579479699,Eternauta,"E&#039; finita un&#039;era, e mi lascia un po&#039; d&#039;amaro in bocca.
",2011-11-27 13:42:09,2011-11-27 13:42:09
45,1035564009,vespa55,"Caro Redbaron76 tu hai fatto tanto per te, per noi e per il nostro territorio...hai fatto si che tanta gente si sia conosciuta qui e che chi in una maniera e chi nell&#039;altra ed un&#039;altra ancora abbia potuto usare questo splendido portale bisiaco per il comunicare con l&#039;altrui in totale spensieratezza.... GRAZIE RED",2011-11-27 13:44:17,2011-11-27 13:44:17
46,100000777890294,Rebus,"E adesso,i fakes come far&agrave; per sentirse &quot;importanti&quot; ???...[uhu]
Quando finissi una roba piacevole,lassa sempre l&#039;amaro in bocca...
Ad maiora !!!...",2011-11-27 13:45:34,2011-11-27 13:45:34
47,1543998095,cimatti,"Aver tempo per far tutto... Senza ipocrisie mi prendo anch&#039;io la mia parte di responsabilit&agrave;, per non aver un poco reso onore al mio primo vero social network, tralasciandolo per quello globale! Come i centri commerciali stronca i negozi de quartier fb ga stroncado bisia... Ma davide deve combattere golia dal suo interno: FORZA BISIA SU FB!",2011-11-27 13:57:03,2011-11-27 13:57:03
48,100000119810689,Spinnaker,"La Spinn vi augura un buon proseguimento, mi ha fatto piacere aver passato 5 anni splendidi in vostra compagnia. Abbiamo baruffato, abbiamo riso ma tutto sempre insieme; questo sito rester&agrave; nella storia di questa comunit&agrave; che, tanto sembrava chiusa al resto del mondo, ma Red e i suoi collaboratori con questa idea di Portale dei Bisiachi hanno dato la possibilit&agrave; ad ognuno di noi di sentirci unici e importanti attraverso il Web. Chiude un sito, ma non l&#039;amicizia che abbiamo costruito. P&amp;L Spinnaker",2011-11-27 13:59:49,2011-11-27 13:59:49
49,1026907994,grifun,"mi dispiace che bisia non ci sia pi&ugrave; era bello entrare e parlare con gli amici
un grosso abbraccio da parte mia a tutti
Silvio",2011-11-27 14:00:31,2011-11-27 14:00:31
50,1564627286,papalla,"Sono stata tra i primi iscritti,mi sono goduta bisia 1.0 poi..buh...mi sono persa.Porto con me tanti ricordi,la maggior parte belli,altri brutti. Qua ho conosciuto gente che ancora frequento...qua ho chiuso rapporti inutili ...qua ho ritrovato vecchi amici...qua ho pianto la morte di troppe persone e molti mi sono stati vicino..qua ho gioito per la nascita di mio figlio e molti hanno gioito con me pur non conoscendomi di persona...Sono sicura che ognuno di noi un giorno dir&agrave; &quot;ou ci&ograve; te se ricordi de bisiacaria?&quot; e tutti risponderanno &quot;si...che bei tempi&quot; Grazie staff anche per i biglietti del cinema e le bottiglie di vino vinte al bispoker!!! come ga ditto Demis : VOLEVA FAT!",2011-11-27 14:16:24,2011-11-27 14:16:24
51,1055090073,SanGioss,"La mia esperienza con Bisia &egrave; durata relativamente poco per&ograve; mi ha tenuto compagnia e dato modo di conoscere una persona importante...
Un saluto a tutti.",2011-11-27 14:26:30,2011-11-27 14:26:30
52,690506326,dewdrop,"Grazie bisia per tutte quelle amicizie reali che sono nate da questo mondo virtuale.. ",2011-11-27 14:42:42,2011-11-27 14:42:42
53,1180999432,Francisko,"mi spiace che questo forum si chiuda era una figata in tutte le sue versioni =) mi mancher&agrave; leggere i blog che riempivano la bacheca...ma non muore nessuno mi pare =)
Red  hai fatto un gran lavorone complimenti di tutto davvero :) alla prossima =)",2011-11-27 14:50:30,2011-11-27 14:50:30
54,1239343546,itabera,Mi dispiace proprio che bisia non ci sar&agrave; pi&ugrave; e mi farebbe piacere sapere il p&egrave;erch&egrave;....mi ha tenuto tanta compagnia e ho fatto tante belle amicizie....mi dispiace davvero tanto....Grazie un salutone e un&#039;abbraccio a tutti voi....,2011-11-27 14:55:16,2011-11-27 14:55:16
55,100003135385695,exguerriero,"E anche adesso, su sta porcheria de FB, go deciso de mantegnir il mio nick de bisiacaria sperando, in qualche modo, de far finta che il portal sia ancora in vita, Devo dir la verit&agrave;: le &quot;varianti&quot; grafiche e de impaginazion che xe successe nel tempo, no me piaseva; jero affezion&agrave; al sistema de quando me jero iscritto; ma questo no vol dir che varia rinunci&agrave; a esser iscritto. Ghe jero entr&agrave; per caso, grazie a una persona che de bisiac gaveva poco (una donna della carnia... anche se, mi, de gorizian patoco, son  tut meno che bisiac) ma go incontr&agrave; un sacco de gente: diversi de loro gi&agrave; li conossevo de persona; altri jera perfetti sconosciuti ma, anche in sto caso, il rapporto xe stado bellissimo e, tutt&#039;ora, con diversi de loro il continua.  Adesso xe un poco come quando se sera un periodo della propria vita: finide le scole, finido il lavoro..... insomma, un toco de noi xe morto.... ma no ancora sepelido!!!",2011-11-27 15:14:17,2011-11-27 15:14:17
56,1588772720,lucianopick,"Il mio pensiero &egrave; di durevole gratitudine per avermi consentito di mantere un rapporto da dove abito ora con alcune delle persone che avevo frequentato a Monfalcone e di averne conosciute altre con le quali ho stretto una vera e propria amicizia. Posso affermare con certezza che senza Bisiacaria.com la mia vita sarebbe stata diversa perch&egrave; sono stati gli sviluppi di quelle conoscenze che mi hanno consentito un percorso diverso da quella ipotizzabile. 
Tu non puoi ricordare, dato il tempo intercorso, di essere stato il primo a darmi il benventuo con un voto e sei l&#039;ultimo a salutarmi. Certo che mi dispiace...dispiace senz&#039;altro a tutti, ma evidentemente questa &egrave; l&#039;evoluzione. Tu dici che non c&#039;&egrave; chi ha sponsorizzato la tua iniziativa e che gli utenti sono restii a contribuire in misura confacente ed hai ragione. Penso che dovrebbero esserci sponsor disponibili e capaci di addossarsi le spese. Tuttavia il Sito dovrebbe rinascere con il primo schema che era pi&ugrave; friendly e pi&ugrave; congeniale, senza somigliare ai molti altri sui quali, da qui raminghi forse torneremo ad incontrarci.
Il mio perci&ograve; &egrave; un arrivederci a presto per un &quot;ritorno al passato&quot; pi&ugrave; futuro del presente.
In bocca al lupo per tutto e per tutti. Buona strada ed a presto....",2011-11-27 15:36:11,2011-11-27 15:36:11
57,100001600815124,Trixia,"Mi ero iscritta per la prima volta tanti anni fa, ma poi mi sono persa per strada.... 
Sono tornata qualche mese fa, quasi per caso e ho conosciuto delle bellissime persone (cavoli, ma perch&egrave; non ci sono tornata prima?).... grazie per tutto questo... a presto... ",2011-11-27 16:04:12,2011-11-27 16:04:12
58,1026013495,zio,"BISiA e stata una grande,ho ancora i cimeli magliette adesivi etc , e un mucchi di bei ricordi , anche io come altri ,mi sono mosso su FB non posso negare che il sito di bisiacaria mi mancava era un intimita come essere in bar a casa, pero un po alla volto ho lasciato quel bar , ora sono un po dispiaciuto e ammaregiato,cmq il tempo e le amicizie e che ho collegato tramite il sito sono state bellisime grazie !!",2011-11-27 16:29:53,2011-11-27 16:29:53
59,757957741,lulu,"Leggendo le parole di redbaron, mi sono appena resa conto che sono ancora capace di commuovermi in questa dimensione in cui ormai si reagisce per riflessi condizionati e che ci vede tutti abbastanza anestetizzati. 
Ma la spiegazione &egrave; semplice: Bisiacaria.com, anche se legata ad un territorio quasi 900km lontano da me &egrave; stata una compagnia piacevole e complice.. nel bene e nel male. Mi ha fatto capire la vera identit&agrave; di una persona di cui mi fidavo ciecamente, mi ha accompagnata durante una lunga convalescenza, mi ha fatto conoscere un collega che stimo tanto e con cui ogni tanto scambio qualche chiacchiera &quot;tecnica&quot; sempre costruttiva, mi ha regalato una storia d&#039;amore di cui adesso resta un&#039;amicizia speciale, mi ha messo in contatto con una realt&agrave; sociale abbastanza diversa da quella in cui vivo... e con qualche &quot;fenomeno&quot; che non mi sarei mai sognata di avere come amico! Ha accresciuto il mio amore per il nord-est, a cui rester&ograve; per sempre legata, anche se poi la vita ti porta sempre dove vuole lei... Grazie, Fabio!",2011-11-27 16:37:27,2011-11-27 16:37:27
60,1382989696,ELOISA,"COS&igrave; DE BRUTO NON ME SPETAVO,,,ME DISPIASI VERAMENTE NON PODER PIU&#039; SENTIRVE,,VE IMBRASSO TUTTI BISIACHI BISIACHE E NON,,,E TANTI KISSSSSSS,,,,",2011-11-27 17:18:58,2011-11-27 17:18:58
61,1524985344,alby66,"Grazie BISIA, come spesso accade ci si rende conto dell&#039;importanza di qualcuno e in questo caso di qualcosa solo quando non c&#039;&egrave; pi&ugrave;. Anche se leggendo i vari post mi rendo conto che rimmarr&agrave; per molto tempo nelle menti delle persone, nelle amicizie che ha fatto nascere, nelle coppie che si sono trovate grazie a questo sito. Peccato, mi mancher&agrave; questa piazza virtuale dove i bisiacchi si erano un p&ograve; ritrovati dopo che gran parte della bisiacaria, intendo le piazze, le strade, le scuole, i locali, sono diventati da un p&ograve; di anni meno &quot;bisiacchi&quot;. Grazie ai gestori del sito che grazie al loro impegno ci hanno fatto divertire e ritrovare. ",2011-11-27 17:32:47,2011-11-27 17:32:47
62,1543488123,massango,"....azzzzo dove poster&ograve; tutte le ca@@de adesso? su FB no xe la stessa roba. iera per mi una valvola de sfogo nelle giornate buie.
comunque un grazie a tutti amici e nemici...............",2011-11-27 18:12:44,2011-11-27 18:12:44
63,100000466455157,Bliss,"Mi associo ai pensieri di tutti voi, con affetto saluto questo portale magnifico che, per come l&#039;ho vissuto io, era pieno di vita reale.
Bisia ha fatto molto per il nostro mandamento, peccato che non l&#039;abbiano saputo capire in molti e soprattutto coloro che avrebbero dovuto dargli spazio per permettergli di crescere.
Grazie ai tre fautori Fabio, Gianni e Federico per le notti spese a lavorarci ed a creare idee nuove e grazie per la vostra energia che &egrave; stata messa a disposizione di tutti. 
A presto ;-) 



",2011-11-27 18:47:59,2011-11-27 18:47:59
64,1602703450,Sandra56,"Negli ultimi giorni ho espresso il mio pensiero pi&ugrave; volte ed anche adesso non posso fare a meni di ripetere GRAZIE, Grazie a Red ed a tutti gli amici ed amiche che ho incontrato in questi anni...&egrave; stata un&#039;esperienza che rimarr&agrave; nel cuore di tantissimi e a dire il vero io spero che ci sia un ritorno..magari pi&ugrave; in l&agrave;..ed io ci sar&ograve;! Ciao muli..ve mando un baso..a presto!  ",2011-11-27 19:18:17,2011-11-27 19:18:17
